archive              ['ɑ:kaiv]                       n.档案室
archives             ['ɑ:kaivz]                      n.档案
arctic               ['ɑ:ktik]                       a.北极的；极寒的
ardent               ['ɑ:dnt]                        a.热心的，热烈的
ardent               ['ɑ:dnt]                        adj.热心的，热烈的
ardor                ['ɑ:dә]                         n.热情，狂热
arduous              ['ɑ:djuәs]                      adj.费力的，艰难的
arena                [ә'ri:nә]                       n.(角斗的)竞技场
argot                ['ɑ:gәu]                        n.隐语，黑话
aria                 ['ɑ:riә]                        n.独唱曲，咏叹调
arid                 ['ærid]                         a.干旱的；枯燥的
aristocracy          [,æri'stɒkrәsi]                 n.贵族；贵族政府，贵族统治
aristocrat           ['æristәkræt]                   n.贵族
arithmetic           [ә'riθmәtik]                    n.算术
armada               [ɑ:'mɑ:dә]                      n.舰队
armistice            ['ɑ:mistis]                     n.休战，停战
armory               ['ɑ:mәri]                       n.军械库
aroma                [ә'rәumә]                       n.芳香，香气
aromatic             [,ærәu'mætik]                   a.芬芳的，芳香的
aromatic             [,ærәu'mætik]                   adj.芳香的
arouse               [ә'rauz]                        v.唤醒；激发
arraign              [ә'rein]                        v.指责，控告
array                [ә'rei]                         v.部署；n.陈列；大批
arrears              [ә'riәz]                        n.债，欠债
arrest               [ә'rest]                        v.依法逮捕；阻止，抑制
arresting            [əˈrɛstɪŋ]                      a.显著的，引人注意的
arrhythmic           [ә'riðmik]                      a.无节奏的；不规则的
arrogance            ['ærәgәns]                      n.傲慢，自大
arrogant             [ˈærəɡənt]                      a.傲慢的, 自大的
arrogate             ['ærәugeit]                     v.冒称具有…权利
arroyo               [ә'rɒiәu]                       n.干涸的河床；小河
arsenal              ['ɑ:snәl]                       n.军械库
arsenic              ['ɑ:sәnik]                      n.砒霜，砷
arson                ['ɑ:sәn]                        n.纵火、放火
arsonist             ['ɑ:sәnist]                     n.纵火犯
arteriosclerosis     [ɑrˌtɪrioskləˈrosɪs]            n.动脉硬化
artery               ['ɑ:tәri]                       n.动脉，命脉
arthritis            [ɑ:'θraitis]                    n.关节炎
articulate           [ɑ:'tikjulit]                   v.清楚说话，接合
artifact             ['ɑ:tifækt]                     n.人工制品
artifacts            ['ɑ:tifækt]                     n.史前古器物
artifice             ['ɑ:tifis]                      n.巧办法；诡计
artificial           [,ɑ:ti'fiʃәl]                   a.人造的，假的
artillery            [ɑ:'tilәri]                     n.大炮，炮兵
artistry             ['ɑ:tistri]                     n.艺术技巧
artless              ['ɑ:tlis]                       a.粗俗的；自然的
artless              ['ɑ:tlis]                       adj.粗俗的，自然的
ascend               [ә'send]                        v.上升，攀登
ascendancy           [ә'sendәnsi]                    n.统治权，支配力量
ascent               [ә'sent]                        n.上升攀登
ascertain            [,æsә'tein]                     v.查明，确定
ascetic              [ә'setik]                       a.禁欲的；n.苦行者
asceticism           [ә'setisizm]                    n.禁欲主义
ascribe              [ә'skraib]                      v.归功于；归咎于
aseptic              [æ'septik]                      adj.无菌的，洁净的
asinine              ['æsinain]                      adj.愚笨的
asparagus            [ә'spærәgәs]                    [植]芦笋，龙须菜(可作蔬菜)
aspect               ['æspekt]                       n.(问题等的)方面；面貌，外表
aspen                ['æspәn]                        n.白杨
asperity             [æ'speriti]                     n.粗鲁，艰苦
aspersion            [ә'spә:ʃәn]                     n.诽谤，中伤
asphalt              ['æsfælt]                       n.沥青
asphyxia             [æs'fiksiә]                     n.窒息
asphyxiate           [æs'fiksieit]                   v.(使)无法呼吸，窒息而死
asphyxiate           [æs'fiksieit]                   v.（使）无法呼吸，窒息而死
aspirant             [ә'spairәnt]                    n.有抱负者
aspiration           [,æspә'reiʃәn]                  n.抱负，热望
aspiration           [,æspә'reiʃәn]                  n.渴望，热望
aspire               [ә'spaiә]                       v.向往，有志于
assail               [ә'seil]                        v.抨击，猛攻
assault              [ә'sɒ:t]                        n.突然袭击、猛袭
assay                [ә'sei]                         v./n.试验，测定
assemble             [ә'sembl]                       v.集合，聚集
assent               [ә'sent]                        v.同意，赞成
assert               [ә'sә:t]                        v.断言，主张
assertive            [ә'sә:tiv]                      a.过分自信的；有进取心的
assertiveness        [ə'sɜ:tɪvnəs']                  n.过分自信
assess               [ә'ses]                         v.确定，评定；估计…的质量
assessment           [ә'sesmәnt]                     n.估计，评价
asset                ['æset]                         n.财产，可取之处
asseverate           [ә'sevәreit]                    v.郑重声明，断言
assiduity            [,æsi'dju:әti]                  n.勤勉
assiduous            [ә'sidjuәs]                     adj.勤勉的，专心的
assimilate           [ә'simileit]                    v.同化，吸收
associate            [ә'sәuʃieit]                    a.联合的；n.合伙人；v.将人或事物联系起来
